Column,Analyzer,Result
ACK Flag Cnt,Min,0.0
ACK Flag Cnt,Max,1.0
ACK Flag Cnt,Mean,0.3216631054602735
ACK Flag Cnt,StandardDeviation,0.4671144956495425
Active Max,Min,0.0
Active Max,Max,114000000.0
Active Max,Mean,299434.96374546096
Active Max,StandardDeviation,3670155.547890424
Active Mean,Min,0.0
Active Mean,Max,114000000.0
Active Mean,Mean,196824.60422726048
Active Mean,StandardDeviation,2768638.3027720526
Active Min,Min,0.0
Active Min,Max,114000000.0
Active Min,Mean,129114.72621396993
Active Min,StandardDeviation,2331363.036726378
Active Std,Min,0.0
Active Std,Max,75232413.85230836
Active Std,Mean,101371.94767026561
Active Std,StandardDeviation,1680436.04801312
Bwd Blk Rate Avg,Min,0.0
Bwd Blk Rate Avg,Max,0.0
Bwd Blk Rate Avg,Mean,0.0
Bwd Blk Rate Avg,StandardDeviation,0.0
Bwd Byts/b Avg,Min,0.0
Bwd Byts/b Avg,Max,0.0
Bwd Byts/b Avg,Mean,0.0
Bwd Byts/b Avg,StandardDeviation,0.0
Bwd Header Len,Min,0.0
Bwd Header Len,Max,2462372.0
Bwd Header Len,Mean,134.82084077326178
Bwd Header Len,StandardDeviation,3403.5375985500987
Bwd IAT Max,Min,0.0
Bwd IAT Max,Max,120000000.0
Bwd IAT Max,Mean,2785829.1235635947
Bwd IAT Max,StandardDeviation,10670610.679956341
Bwd IAT Mean,Min,0.0
Bwd IAT Mean,Max,120000000.0
Bwd IAT Mean,Mean,887475.3687390655
Bwd IAT Mean,StandardDeviation,4593359.2915637335
ALL,NumberOfRows,12986236
