Column,Analyzer,Result
Subflow Bwd Pkts,Min,0.0
Subflow Bwd Pkts,Max,22.0
Subflow Bwd Pkts,Mean,11.153292570459888
Subflow Bwd Pkts,Unique,0
Subflow Bwd Pkts,Distinct,8
Subflow Bwd Pkts,StandardDeviation,10.172248437400686
Subflow Fwd Byts,Min,0.0
Subflow Fwd Byts,Max,2024.0
Subflow Fwd Byts,Mean,967.3242674144007
Subflow Fwd Byts,Unique,0
Subflow Fwd Byts,Distinct,10
Subflow Fwd Byts,StandardDeviation,967.2464340219406
Subflow Fwd Pkts,Min,1.0
Subflow Fwd Pkts,Max,28.0
Subflow Fwd Pkts,Mean,11.723651173576275
Subflow Fwd Pkts,Unique,1
Subflow Fwd Pkts,Distinct,14
Subflow Fwd Pkts,StandardDeviation,10.743253863151054
Tot Bwd Pkts,Min,0.0
Tot Bwd Pkts,Max,22.0
Tot Bwd Pkts,Mean,11.153292570459888
Tot Bwd Pkts,Unique,0
Tot Bwd Pkts,Distinct,8
Tot Bwd Pkts,StandardDeviation,10.172248437400686
Tot Fwd Pkts,Min,1.0
Tot Fwd Pkts,Max,28.0
Tot Fwd Pkts,Mean,11.723651173576275
Tot Fwd Pkts,Unique,1
Tot Fwd Pkts,Distinct,14
Tot Fwd Pkts,StandardDeviation,10.743253863151054
TotLen Bwd Pkts,Min,0.0
TotLen Bwd Pkts,Max,2665.0
TotLen Bwd Pkts,Mean,1332.7980318675402
TotLen Bwd Pkts,Unique,0
TotLen Bwd Pkts,Distinct,3
TotLen Bwd Pkts,StandardDeviation,1332.4731764451928
TotLen Fwd Pkts,Min,0.0
TotLen Fwd Pkts,Max,2024.0
TotLen Fwd Pkts,Mean,967.3242674144007
TotLen Fwd Pkts,Unique,0
TotLen Fwd Pkts,Distinct,10
TotLen Fwd Pkts,StandardDeviation,967.2464340219406
URG Flag Cnt,Min,0.0
URG Flag Cnt,Max,1.0
URG Flag Cnt,Mean,0.49968814802573713
URG Flag Cnt,Unique,0
URG Flag Cnt,Distinct,2
URG Flag Cnt,StandardDeviation,0.4999999027483367
ALL,NumberOfRows,187589
