Column,Analyzer,Result
Fwd IAT Min,Min,0.0
Fwd IAT Min,Max,0.0
Fwd IAT Min,Mean,0.0
Fwd IAT Min,Unique,0
Fwd IAT Min,Distinct,1
Fwd IAT Min,StandardDeviation,0.0
Fwd IAT Std,Min,0.0
Fwd IAT Std,Max,0.0
Fwd IAT Std,Mean,0.0
Fwd IAT Std,Unique,0
Fwd IAT Std,Distinct,1
Fwd IAT Std,StandardDeviation,0.0
Fwd IAT Tot,Min,0.0
Fwd IAT Tot,Max,0.0
Fwd IAT Tot,Mean,0.0
Fwd IAT Tot,Unique,0
Fwd IAT Tot,Distinct,1
Fwd IAT Tot,StandardDeviation,0.0
Fwd PSH Flags,Min,0.0
Fwd PSH Flags,Max,0.0
Fwd PSH Flags,Mean,0.0
Fwd PSH Flags,Unique,0
Fwd PSH Flags,Distinct,1
Fwd PSH Flags,StandardDeviation,0.0
Fwd Pkt Len Max,Min,0.0
Fwd Pkt Len Max,Max,0.0
Fwd Pkt Len Max,Mean,0.0
Fwd Pkt Len Max,Unique,0
Fwd Pkt Len Max,Distinct,1
Fwd Pkt Len Max,StandardDeviation,0.0
Fwd Pkt Len Mean,Min,0.0
Fwd Pkt Len Mean,Max,0.0
Fwd Pkt Len Mean,Mean,0.0
Fwd Pkt Len Mean,Unique,0
Fwd Pkt Len Mean,Distinct,1
Fwd Pkt Len Mean,StandardDeviation,0.0
Fwd Pkt Len Min,Min,0.0
Fwd Pkt Len Min,Max,0.0
Fwd Pkt Len Min,Mean,0.0
Fwd Pkt Len Min,Unique,0
Fwd Pkt Len Min,Distinct,1
Fwd Pkt Len Min,StandardDeviation,0.0
Fwd Pkt Len Std,Min,0.0
Fwd Pkt Len Std,Max,0.0
Fwd Pkt Len Std,Mean,0.0
Fwd Pkt Len Std,Unique,0
Fwd Pkt Len Std,Distinct,1
Fwd Pkt Len Std,StandardDeviation,0.0
Fwd Pkts/b Avg,Min,0.0
Fwd Pkts/b Avg,Max,0.0
Fwd Pkts/b Avg,Mean,0.0
Fwd Pkts/b Avg,Unique,0
Fwd Pkts/b Avg,Distinct,1
Fwd Pkts/b Avg,StandardDeviation,0.0
Fwd Pkts/s,Min,14285.71429
Fwd Pkts/s,Max,1000000.0
Fwd Pkts/s,Mean,367350.0472381892
Fwd Pkts/s,Unique,2
Fwd Pkts/s,Distinct,55
Fwd Pkts/s,StandardDeviation,159385.10950236736
ALL,NumberOfRows,139890
