Column,Analyzer,Result
Subflow Bwd Pkts,Min,0.0
Subflow Bwd Pkts,Max,18818.0
Subflow Bwd Pkts,Mean,4.417614583719293
Subflow Bwd Pkts,Unique,137
Subflow Bwd Pkts,Distinct,306
Subflow Bwd Pkts,StandardDeviation,56.7364840208073
Subflow Fwd Byts,Min,0.0
Subflow Fwd Byts,Max,9789747.0
Subflow Fwd Byts,Mean,525.9776513888374
Subflow Fwd Byts,Unique,1297
Subflow Fwd Byts,Distinct,3190
Subflow Fwd Byts,StandardDeviation,35327.172455620355
Subflow Fwd Pkts,Min,1.0
Subflow Fwd Pkts,Max,9128.0
Subflow Fwd Pkts,Mean,4.834914224313609
Subflow Fwd Pkts,Unique,99
Subflow Fwd Pkts,Distinct,225
Subflow Fwd Pkts,StandardDeviation,44.12993493813713
Tot Bwd Pkts,Min,0.0
Tot Bwd Pkts,Max,18818.0
Tot Bwd Pkts,Mean,4.417614583719293
Tot Bwd Pkts,Unique,137
Tot Bwd Pkts,Distinct,306
Tot Bwd Pkts,StandardDeviation,56.7364840208073
Tot Fwd Pkts,Min,1.0
Tot Fwd Pkts,Max,9128.0
Tot Fwd Pkts,Mean,4.834914224313609
Tot Fwd Pkts,Unique,99
Tot Fwd Pkts,Distinct,225
Tot Fwd Pkts,StandardDeviation,44.12993493813713
TotLen Bwd Pkts,Min,0.0
TotLen Bwd Pkts,Max,27500000.0
TotLen Bwd Pkts,Mean,1915.409648375264
TotLen Bwd Pkts,Unique,3656
TotLen Bwd Pkts,Distinct,6043
TotLen Bwd Pkts,StandardDeviation,76132.71450060203
TotLen Fwd Pkts,Min,0.0
TotLen Fwd Pkts,Max,9789747.0
TotLen Fwd Pkts,Mean,525.9776513888374
TotLen Fwd Pkts,Unique,1297
TotLen Fwd Pkts,Distinct,3190
TotLen Fwd Pkts,StandardDeviation,35327.172455620355
URG Flag Cnt,Min,0.0
URG Flag Cnt,Max,1.0
URG Flag Cnt,Mean,0.04779107537638791
URG Flag Cnt,Unique,0
URG Flag Cnt,Distinct,2
URG Flag Cnt,StandardDeviation,0.21332390510853752
ALL,NumberOfRows,161934
