Column,Analyzer,Result
Bwd Seg Size Avg,Min,0.0
Bwd Seg Size Avg,Max,233.75
Bwd Seg Size Avg,Mean,55.79576231902649
Bwd Seg Size Avg,Unique,0
Bwd Seg Size Avg,Distinct,2
Bwd Seg Size Avg,StandardDeviation,99.64483102153943
Bwd URG Flags,Min,0.0
Bwd URG Flags,Max,0.0
Bwd URG Flags,Mean,0.0
Bwd URG Flags,Unique,0
Bwd URG Flags,Distinct,1
Bwd URG Flags,StandardDeviation,0.0
CWE Flag Count,Min,0.0
CWE Flag Count,Max,0.0
CWE Flag Count,Mean,0.0
CWE Flag Count,Unique,0
CWE Flag Count,Distinct,1
CWE Flag Count,StandardDeviation,0.0
Down/Up Ratio,Min,0.0
Down/Up Ratio,Max,1.0
Down/Up Ratio,Mean,0.23869844842364274
Down/Up Ratio,Unique,0
Down/Up Ratio,Distinct,2
Down/Up Ratio,StandardDeviation,0.42628804715097085
Dst Port,Min,80.0
Dst Port,Max,80.0
Dst Port,Mean,80.0
Dst Port,Unique,0
Dst Port,Distinct,1
Dst Port,StandardDeviation,0.0
ECE Flag Cnt,Min,0.0
ECE Flag Cnt,Max,1.0
ECE Flag Cnt,Mean,0.23869844842364274
ECE Flag Cnt,Unique,0
ECE Flag Cnt,Distinct,2
ECE Flag Cnt,StandardDeviation,0.42628804715097085
FIN Flag Cnt,Min,0.0
FIN Flag Cnt,Max,0.0
FIN Flag Cnt,Mean,0.0
FIN Flag Cnt,Unique,0
FIN Flag Cnt,Distinct,1
FIN Flag Cnt,StandardDeviation,0.0
Flow Byts/s,Min,0.0
Flow Byts/s,Max,1911676.647
Flow Byts/s,Mean,61521.40255852053
Flow Byts/s,Unique,124163
Flow Byts/s,Distinct,141326
Flow Byts/s,StandardDeviation,187949.08234483597
Flow Duration,Min,2.0
Flow Duration,Max,88511.0
Flow Duration,Mean,9720.32487041043
Flow Duration,Unique,6262
Flow Duration,Distinct,39259
Flow Duration,StandardDeviation,9185.640787625041
Flow IAT Max,Min,2.0
Flow IAT Max,Max,88511.0
Flow IAT Max,Mean,9177.695779374122
Flow IAT Max,Unique,4568
Flow IAT Max,Distinct,36052
Flow IAT Max,StandardDeviation,8669.192446219853
ALL,NumberOfRows,686012
