Column,Analyzer,Result
Pkt Len Max,Min,0.0
Pkt Len Max,Max,2920.0
Pkt Len Max,Mean,954.9347826086956
Pkt Len Max,Unique,1
Pkt Len Max,Distinct,9
Pkt Len Max,StandardDeviation,979.5223414939662
Pkt Len Mean,Min,0.0
Pkt Len Mean,Max,808.5145631068
Pkt Len Mean,Mean,390.483871478317
Pkt Len Mean,Unique,40
Pkt Len Mean,Distinct,71
Pkt Len Mean,StandardDeviation,393.94630082158835
Pkt Len Min,Min,0.0
Pkt Len Min,Max,500.0
Pkt Len Min,Mean,10.0
Pkt Len Min,Unique,1
Pkt Len Min,Distinct,3
Pkt Len Min,StandardDeviation,68.11116233615904
Pkt Len Std,Min,0.0
Pkt Len Std,Max,821.9116361848
Pkt Len Std,Mean,380.548442944447
Pkt Len Std,Unique,110
Pkt Len Std,Distinct,112
Pkt Len Std,StandardDeviation,394.741399933543
Pkt Len Var,Min,0.0
Pkt Len Var,Max,675538.737695961
Pkt Len Var,Mean,300637.89024893515
Pkt Len Var,Unique,110
Pkt Len Var,Distinct,112
Pkt Len Var,StandardDeviation,314855.4770427854
Pkt Size Avg,Min,0.0
Pkt Size Avg,Max,811.1396103896
Pkt Size Avg,Mean,394.0684375907151
Pkt Size Avg,Unique,40
Pkt Size Avg,Distinct,71
Pkt Size Avg,StandardDeviation,395.6401845511948
Protocol,Min,6.0
Protocol,Max,17.0
Protocol,Mean,6.239130434782608
Protocol,Unique,0
Protocol,Distinct,2
Protocol,StandardDeviation,1.6041357229889799
RST Flag Cnt,Min,0.0
RST Flag Cnt,Max,1.0
RST Flag Cnt,Mean,0.49130434782608695
RST Flag Cnt,Unique,0
RST Flag Cnt,Distinct,2
RST Flag Cnt,StandardDeviation,0.49992437991487304
SYN Flag Cnt,Min,0.0
SYN Flag Cnt,Max,0.0
SYN Flag Cnt,Mean,0.0
SYN Flag Cnt,Unique,0
SYN Flag Cnt,Distinct,1
SYN Flag Cnt,StandardDeviation,0.0
Subflow Bwd Byts,Min,0.0
Subflow Bwd Byts,Max,195341.0
Subflow Bwd Byts,Mean,89615.43478260869
Subflow Bwd Byts,Unique,40
Subflow Bwd Byts,Distinct,70
Subflow Bwd Byts,StandardDeviation,94698.69291418148
ALL,NumberOfRows,230
