Column,Analyzer,Result
Subflow Bwd Pkts,Min,0.0
Subflow Bwd Pkts,Max,109.0
Subflow Bwd Pkts,Mean,49.16086956521739
Subflow Bwd Pkts,Unique,3
Subflow Bwd Pkts,Distinct,8
Subflow Bwd Pkts,StandardDeviation,51.84160859630565
Subflow Fwd Byts,Min,0.0
Subflow Fwd Byts,Max,56330.0
Subflow Fwd Byts,Mean,26515.369565217392
Subflow Fwd Byts,Unique,5
Subflow Fwd Byts,Distinct,11
Subflow Fwd Byts,StandardDeviation,27912.696755013385
Subflow Fwd Pkts,Min,1.0
Subflow Fwd Pkts,Max,204.0
Subflow Fwd Pkts,Mean,97.01739130434783
Subflow Fwd Pkts,Unique,5
Subflow Fwd Pkts,Distinct,11
Subflow Fwd Pkts,StandardDeviation,99.74589302724901
Tot Bwd Pkts,Min,0.0
Tot Bwd Pkts,Max,109.0
Tot Bwd Pkts,Mean,49.16086956521739
Tot Bwd Pkts,Unique,3
Tot Bwd Pkts,Distinct,8
Tot Bwd Pkts,StandardDeviation,51.84160859630565
Tot Fwd Pkts,Min,1.0
Tot Fwd Pkts,Max,204.0
Tot Fwd Pkts,Mean,97.01739130434783
Tot Fwd Pkts,Unique,5
Tot Fwd Pkts,Distinct,11
Tot Fwd Pkts,StandardDeviation,99.74589302724901
TotLen Bwd Pkts,Min,0.0
TotLen Bwd Pkts,Max,195341.0
TotLen Bwd Pkts,Mean,89615.43478260869
TotLen Bwd Pkts,Unique,40
TotLen Bwd Pkts,Distinct,70
TotLen Bwd Pkts,StandardDeviation,94698.69291418148
TotLen Fwd Pkts,Min,0.0
TotLen Fwd Pkts,Max,56330.0
TotLen Fwd Pkts,Mean,26515.369565217392
TotLen Fwd Pkts,Unique,5
TotLen Fwd Pkts,Distinct,11
TotLen Fwd Pkts,StandardDeviation,27912.696755013385
URG Flag Cnt,Min,0.0
URG Flag Cnt,Max,0.0
URG Flag Cnt,Mean,0.0
URG Flag Cnt,Unique,0
URG Flag Cnt,Distinct,1
URG Flag Cnt,StandardDeviation,0.0
ALL,NumberOfRows,230
