Column,Analyzer,Result
Fwd Seg Size Avg,Min,0.0
Fwd Seg Size Avg,Max,500.0
Fwd Seg Size Avg,Mean,142.28641804508047
Fwd Seg Size Avg,Unique,8
Fwd Seg Size Avg,Distinct,13
Fwd Seg Size Avg,StandardDeviation,144.45635606170617
Fwd Seg Size Min,Min,8.0
Fwd Seg Size Min,Max,20.0
Fwd Seg Size Min,Mean,19.73913043478261
Fwd Seg Size Min,Unique,0
Fwd Seg Size Min,Distinct,2
Fwd Seg Size Min,StandardDeviation,1.7499662432607075
Fwd URG Flags,Min,0.0
Fwd URG Flags,Max,0.0
Fwd URG Flags,Mean,0.0
Fwd URG Flags,Unique,0
Fwd URG Flags,Distinct,1
Fwd URG Flags,StandardDeviation,0.0
Idle Max,Min,0.0
Idle Max,Max,41990102.0
Idle Max,Mean,730244.9043478261
Idle Max,Unique,4
Idle Max,Distinct,5
Idle Max,StandardDeviation,5488994.039575307
Idle Mean,Min,0.0
Idle Mean,Max,21369916.0
Idle Mean,Mean,371649.04021739133
Idle Mean,Unique,2
Idle Mean,Distinct,4
Idle Mean,StandardDeviation,2793555.0851917374
Idle Min,Min,0.0
Idle Min,Max,7200414.0
Idle Min,Mean,125224.06086956522
Idle Min,Unique,0
Idle Min,Distinct,3
Idle Min,StandardDeviation,941265.2103863857
Idle Std,Min,0.0
Idle Std,Max,15281006.752425
Idle Std,Mean,265749.232447667
Idle Std,Unique,4
Idle Std,Distinct,5
Idle Std,StandardDeviation,1997543.4876446084
Init Bwd Win Byts,Min,-1.0
Init Bwd Win Byts,Max,26883.0
Init Bwd Win Byts,Mean,723.8478260869565
Init Bwd Win Byts,Unique,4
Init Bwd Win Byts,Distinct,9
Init Bwd Win Byts,StandardDeviation,1841.7424496264791
Init Fwd Win Byts,Min,-1.0
Init Fwd Win Byts,Max,8192.0
Init Fwd Win Byts,Mean,5016.6
Init Fwd Win Byts,Unique,1
Init Fwd Win Byts,Distinct,5
Init Fwd Win Byts,StandardDeviation,3136.6822469387726
PSH Flag Cnt,Min,0.0
PSH Flag Cnt,Max,1.0
PSH Flag Cnt,Mean,0.49130434782608695
PSH Flag Cnt,Unique,0
PSH Flag Cnt,Distinct,2
PSH Flag Cnt,StandardDeviation,0.49992437991487304
ALL,NumberOfRows,230
