Column,Analyzer,Result
Subflow Bwd Pkts,Min,0.0
Subflow Bwd Pkts,Max,123118.0
Subflow Bwd Pkts,Mean,6.312705835288154
Subflow Bwd Pkts,Unique,2253
Subflow Bwd Pkts,Distinct,4376
Subflow Bwd Pkts,StandardDeviation,164.02563364328176
Subflow Fwd Byts,Min,0.0
Subflow Fwd Byts,Max,144391846.0
Subflow Fwd Byts,Mean,973.0372564605199
Subflow Fwd Byts,Unique,7512
Subflow Fwd Byts,Distinct,19852
Subflow Fwd Byts,StandardDeviation,62169.05667004572
Subflow Fwd Pkts,Min,1.0
Subflow Fwd Pkts,Max,309629.0
Subflow Fwd Pkts,Mean,23.533190931551967
Subflow Fwd Pkts,Unique,3719
Subflow Fwd Pkts,Distinct,5405
Subflow Fwd Pkts,StandardDeviation,1521.136765281484
Tot Bwd Pkts,Min,0.0
Tot Bwd Pkts,Max,123118.0
Tot Bwd Pkts,Mean,6.312705835288154
Tot Bwd Pkts,Unique,2253
Tot Bwd Pkts,Distinct,4376
Tot Bwd Pkts,StandardDeviation,164.02563364328176
Tot Fwd Pkts,Min,1.0
Tot Fwd Pkts,Max,309629.0
Tot Fwd Pkts,Mean,23.533190931551967
Tot Fwd Pkts,Unique,3719
Tot Fwd Pkts,Distinct,5405
Tot Fwd Pkts,StandardDeviation,1521.136765281484
TotLen Bwd Pkts,Min,0.0
TotLen Bwd Pkts,Max,156360426.0
TotLen Bwd Pkts,Mean,4730.9314237104145
TotLen Bwd Pkts,Unique,64840
TotLen Bwd Pkts,Distinct,119250
TotLen Bwd Pkts,StandardDeviation,234465.84902486988
TotLen Fwd Pkts,Min,0.0
TotLen Fwd Pkts,Max,144391846.0
TotLen Fwd Pkts,Mean,973.0372564605199
TotLen Fwd Pkts,Unique,11270
TotLen Fwd Pkts,Distinct,29828
TotLen Fwd Pkts,StandardDeviation,62169.05667004572
URG Flag Cnt,Min,0.0
URG Flag Cnt,Max,1.0
URG Flag Cnt,Mean,0.04171301531706235
URG Flag Cnt,Unique,0
URG Flag Cnt,Distinct,2
URG Flag Cnt,StandardDeviation,0.1999325878145453
ALL,NumberOfRows,16232943
