Column,Analyzer,Result
Subflow Bwd Pkts,Min,0.0
Subflow Bwd Pkts,Max,123.0
Subflow Bwd Pkts,Mean,2.0227121048530528
Subflow Bwd Pkts,Unique,34
Subflow Bwd Pkts,Distinct,94
Subflow Bwd Pkts,StandardDeviation,2.564552727232775
Subflow Fwd Byts,Min,0.0
Subflow Fwd Byts,Max,2785.0
Subflow Fwd Byts,Mean,159.26356174722474
Subflow Fwd Byts,Unique,27
Subflow Fwd Byts,Distinct,46
Subflow Fwd Byts,StandardDeviation,162.9364978522671
Subflow Fwd Pkts,Min,1.0
Subflow Fwd Pkts,Max,110.0
Subflow Fwd Pkts,Mean,2.5654580332714865
Subflow Fwd Pkts,Unique,24
Subflow Fwd Pkts,Distinct,81
Subflow Fwd Pkts,StandardDeviation,1.5257817462493721
Tot Bwd Pkts,Min,0.0
Tot Bwd Pkts,Max,123.0
Tot Bwd Pkts,Mean,2.0227121048530528
Tot Bwd Pkts,Unique,34
Tot Bwd Pkts,Distinct,94
Tot Bwd Pkts,StandardDeviation,2.564552727232775
Tot Fwd Pkts,Min,1.0
Tot Fwd Pkts,Max,110.0
Tot Fwd Pkts,Mean,2.5654580332714865
Tot Fwd Pkts,Unique,24
Tot Fwd Pkts,Distinct,81
Tot Fwd Pkts,StandardDeviation,1.5257817462493721
TotLen Bwd Pkts,Min,0.0
TotLen Bwd Pkts,Max,1460.0
TotLen Bwd Pkts,Mean,67.32263767903254
TotLen Bwd Pkts,Unique,0
TotLen Bwd Pkts,Distinct,10
TotLen Bwd Pkts,StandardDeviation,71.52325280776175
TotLen Fwd Pkts,Min,0.0
TotLen Fwd Pkts,Max,2785.0
TotLen Fwd Pkts,Mean,159.26356174722474
TotLen Fwd Pkts,Unique,27
TotLen Fwd Pkts,Distinct,46
TotLen Fwd Pkts,StandardDeviation,162.9364978522671
URG Flag Cnt,Min,0.0
URG Flag Cnt,Max,1.0
URG Flag Cnt,Mean,1.048250993217816e-05
URG Flag Cnt,Unique,0
URG Flag Cnt,Distinct,2
URG Flag Cnt,StandardDeviation,0.0032376534788583666
ALL,NumberOfRows,286191
