Column,Analyzer,Result
Subflow Bwd Pkts,Min,0.0
Subflow Bwd Pkts,Max,4.0
Subflow Bwd Pkts,Mean,2.00828544701323
Subflow Bwd Pkts,Unique,0
Subflow Bwd Pkts,Distinct,2
Subflow Bwd Pkts,StandardDeviation,1.9999828377683122
Subflow Fwd Byts,Min,0.0
Subflow Fwd Byts,Max,8961376.0
Subflow Fwd Byts,Mean,4955.625152076308
Subflow Fwd Byts,Unique,781
Subflow Fwd Byts,Distinct,791
Subflow Fwd Byts,StandardDeviation,147664.12805436013
Subflow Fwd Pkts,Min,2.0
Subflow Fwd Pkts,Max,280043.0
Subflow Fwd Pkts,Mean,157.04881020356098
Subflow Fwd Pkts,Unique,782
Subflow Fwd Pkts,Distinct,792
Subflow Fwd Pkts,StandardDeviation,4614.430820700871
Tot Bwd Pkts,Min,0.0
Tot Bwd Pkts,Max,4.0
Tot Bwd Pkts,Mean,2.00828544701323
Tot Bwd Pkts,Unique,0
Tot Bwd Pkts,Distinct,2
Tot Bwd Pkts,StandardDeviation,1.9999828377683122
Tot Fwd Pkts,Min,2.0
Tot Fwd Pkts,Max,280043.0
Tot Fwd Pkts,Mean,157.04881020356098
Tot Fwd Pkts,Unique,782
Tot Fwd Pkts,Distinct,792
Tot Fwd Pkts,StandardDeviation,4614.430820700871
TotLen Bwd Pkts,Min,0.0
TotLen Bwd Pkts,Max,964.0
TotLen Bwd Pkts,Mean,483.9967927301884
TotLen Bwd Pkts,Unique,0
TotLen Bwd Pkts,Distinct,2
TotLen Bwd Pkts,StandardDeviation,481.99586390216325
TotLen Fwd Pkts,Min,0.0
TotLen Fwd Pkts,Max,8961376.0
TotLen Fwd Pkts,Mean,4955.625152076308
TotLen Fwd Pkts,Unique,781
TotLen Fwd Pkts,Distinct,791
TotLen Fwd Pkts,StandardDeviation,147664.12805436013
URG Flag Cnt,Min,0.0
URG Flag Cnt,Max,0.0
URG Flag Cnt,Mean,0.0
URG Flag Cnt,Unique,0
URG Flag Cnt,Distinct,1
URG Flag Cnt,StandardDeviation,0.0
ALL,NumberOfRows,576191
