Column,Analyzer,Result
Subflow Bwd Pkts,Min,0.0
Subflow Bwd Pkts,Max,15.0
Subflow Bwd Pkts,Mean,2.528735632183908
Subflow Bwd Pkts,Unique,2
Subflow Bwd Pkts,Distinct,8
Subflow Bwd Pkts,StandardDeviation,2.6731490769466864
Subflow Fwd Byts,Min,0.0
Subflow Fwd Byts,Max,7294.0
Subflow Fwd Byts,Mean,533.1954022988506
Subflow Fwd Byts,Unique,30
Subflow Fwd Byts,Distinct,39
Subflow Fwd Byts,StandardDeviation,1017.5924916484598
Subflow Fwd Pkts,Min,2.0
Subflow Fwd Pkts,Max,28.0
Subflow Fwd Pkts,Mean,4.149425287356322
Subflow Fwd Pkts,Unique,6
Subflow Fwd Pkts,Distinct,10
Subflow Fwd Pkts,StandardDeviation,3.761659989499573
Tot Bwd Pkts,Min,0.0
Tot Bwd Pkts,Max,15.0
Tot Bwd Pkts,Mean,2.528735632183908
Tot Bwd Pkts,Unique,2
Tot Bwd Pkts,Distinct,8
Tot Bwd Pkts,StandardDeviation,2.6731490769466864
Tot Fwd Pkts,Min,2.0
Tot Fwd Pkts,Max,28.0
Tot Fwd Pkts,Mean,4.149425287356322
Tot Fwd Pkts,Unique,6
Tot Fwd Pkts,Distinct,10
Tot Fwd Pkts,StandardDeviation,3.761659989499573
TotLen Bwd Pkts,Min,0.0
TotLen Bwd Pkts,Max,23629.0
TotLen Bwd Pkts,Mean,1575.0229885057472
TotLen Bwd Pkts,Unique,20
TotLen Bwd Pkts,Distinct,32
TotLen Bwd Pkts,StandardDeviation,3514.109523990105
TotLen Fwd Pkts,Min,0.0
TotLen Fwd Pkts,Max,7294.0
TotLen Fwd Pkts,Mean,533.1954022988506
TotLen Fwd Pkts,Unique,30
TotLen Fwd Pkts,Distinct,39
TotLen Fwd Pkts,StandardDeviation,1017.5924916484598
URG Flag Cnt,Min,0.0
URG Flag Cnt,Max,1.0
URG Flag Cnt,Mean,0.05747126436781609
URG Flag Cnt,Unique,0
URG Flag Cnt,Distinct,2
URG Flag Cnt,StandardDeviation,0.23274088196915615
ALL,NumberOfRows,87
